Nomenclature,ReporterISO3,ProductCode,ReporterName,PartnerISO3,PartnerName,Year,TradeFlowName,TradeFlowCode,TradeValue in 1000 USD
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Re-Import,4,29284.721
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Export,6,13620411.2
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Gross Exp.,2,13620411.2
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Gross Imp.,1,14350552.46
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Import,5,14308108.53
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Re-Import,4,42443.931
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Export,6,15998338.77
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Gross Exp.,2,15998338.77
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Gross Imp.,1,16908918.69
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Import,5,16840827.1
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Re-Import,4,68091.586
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Export,6,20198546.12
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Gross Exp.,2,20198546.12
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Gross Imp.,1,21104948.22
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Import,5,21006512.25
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Re-Import,4,98435.968
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Export,6,21989634.99
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Gross Exp.,2,21989634.99
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Gross Imp.,1,24034859.56
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Import,5,23929754.59
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Re-Import,4,105104.972
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Export,6,16796897.74
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Gross Exp.,2,16796897.74
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Gross Imp.,1,16726496.57
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Import,5,16640109.02
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Re-Import,4,86387.554
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Export,6,18370216.6
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Gross Exp.,2,18370216.6
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Gross Imp.,1,18148928.87
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Import,5,18039479.61
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Re-Import,4,109449.266
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Export,6,21786021.23
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Gross Exp.,2,21786021.23
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Gross Imp.,1,21490726.92
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Import,5,21404288.97
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Re-Import,4,86437.949
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Export,6,19714028.95
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Gross Exp.,2,19714028.95
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Gross Imp.,1,19451105.11
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Import,5,19381807.08
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Re-Import,4,69298.032
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Export,6,20805642.2
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Gross Exp.,2,20805642.2
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Gross Imp.,1,20346691.25
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Import,5,20270880.94
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2013,Re-Import,4,75810.305
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Export,6,22572951.51
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Gross Exp.,2,22572951.51
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Gross Imp.,1,20255083.22
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Import,5,20159808.64
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2014,Re-Import,4,95274.584
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Export,6,19765868.16
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Gross Exp.,2,19765868.16
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Gross Imp.,1,17885345.59
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Import,5,17806043.18
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2015,Re-Import,4,79302.411
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Export,6,20503153.08
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Gross Exp.,2,20503153.08
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Gross Imp.,1,18464521.01
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Import,5,18382786.38
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2016,Re-Import,4,81734.637
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Export,6,23845685.62
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Gross Exp.,2,23845685.62
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Gross Imp.,1,21492934.78
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Import,5,21382736.03
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2017,Re-Import,4,110198.745
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Export,6,27389263.14
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Gross Exp.,2,27389263.14
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Gross Imp.,1,24331389.45
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Import,5,24206467.64
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2018,Re-Import,4,124921.806
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Export,6,26929802.91
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Gross Exp.,2,26929802.91
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Gross Imp.,1,23763513.73
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2019,Import,5,23763513.73
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Export,6,25080053.72
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Gross Exp.,2,25080053.72
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Gross Imp.,1,21129538.13
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2020,Import,5,21129538.13
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Export,6,31058473.48
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Gross Exp.,2,31058473.48
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Gross Imp.,1,27272737.47
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Import,5,27129948.26
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2021,Re-Import,4,142789.211
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Export,6,33779159.62
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Gross Exp.,2,33779159.62
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Gross Imp.,1,30216126.62
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Import,5,29987880.17
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2022,Re-Import,4,228246.455
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Export,6,33080463.8
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Gross Exp.,2,33080463.8
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Gross Imp.,1,28940956.39
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Import,5,28694639.9
S2,SVN,Total,Slovenia,EU-UK,EU28 - EU members (excl. UK) --- EU,2023,Re-Import,4,246316.484
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1976,Export,6,8940095.253
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1976,Gross Exp.,2,8940095.253
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1976,Gross Imp.,1,10004412.14
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1976,Import,5,10004412.14
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1977,Export,6,8961259.798
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1977,Gross Exp.,2,8961259.798
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1977,Gross Imp.,1,10391378.47
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1977,Import,5,10391378.47
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Export,6,10312453.09
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Gross Exp.,2,10312453.09
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Gross Imp.,1,10520486.13
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1978,Import,5,10520486.13
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Export,6,13373409.62
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Gross Exp.,2,13373409.62
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Gross Imp.,1,14396017.88
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1979,Import,5,14396017.88
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Export,6,15700904.16
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Gross Exp.,2,15700904.16
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Gross Imp.,1,16275559.28
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1980,Import,5,16275559.28
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Export,6,13647669.62
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Gross Exp.,2,13647669.62
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Gross Imp.,1,13781052.63
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1981,Import,5,13781052.63
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Export,6,12721669.97
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Gross Exp.,2,12721669.97
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Gross Imp.,1,13182326.15
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1982,Import,5,13182326.15
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Export,6,13052432.97
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Gross Exp.,2,13052432.97
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Gross Imp.,1,12553852.9
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1983,Import,5,12553852.9
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Export,6,13833604.72
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Gross Exp.,2,13833604.72
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Gross Imp.,1,13100339.02
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1984,Import,5,13100339.02
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Export,6,14206907.38
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Gross Exp.,2,14206907.38
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Gross Imp.,1,14536318.65
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1985,Import,5,14536318.65
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Export,6,17789846.63
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Gross Exp.,2,17789846.63
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Gross Imp.,1,18277279.93
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1986,Import,5,18277279.93
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Export,6,21857096.65
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Gross Exp.,2,21857096.65
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Gross Imp.,1,23420209.96
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1987,Import,5,23420209.96
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Export,6,24867460.89
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Gross Exp.,2,24867460.89
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Gross Imp.,1,26064952.11
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1988,Import,5,26064952.11
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Export,6,26503402.03
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Gross Exp.,2,26503402.03
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Gross Imp.,1,27370154.05
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1989,Import,5,27370154.05
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1990,Export,6,30412663.71
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1990,Gross Exp.,2,30412663.71
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1990,Gross Imp.,1,30638452.54
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1990,Import,5,30638452.54
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1991,Export,6,29696784.76
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1991,Gross Exp.,2,29696784.76
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1991,Gross Imp.,1,27906819.79
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1991,Import,5,27906819.79
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1992,Export,6,28388526.02
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1992,Gross Exp.,2,28388526.02
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1992,Gross Imp.,1,28008476.28
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1992,Import,5,28008476.28
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Export,6,23939513.59
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Gross Exp.,2,23939513.59
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Gross Imp.,1,23453667.65
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1993,Import,5,23453667.65
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Export,6,29960718.15
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Gross Exp.,2,29960718.15
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Gross Imp.,1,28812386.27
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1994,Import,5,28812386.27
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Export,6,40358683.26
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Gross Exp.,2,40358683.26
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Gross Imp.,1,38449191.42
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1995,Import,5,38449191.42
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Export,6,41741788.52
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Gross Exp.,2,41741788.52
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Gross Imp.,1,39777511.81
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1996,Import,5,39777511.81
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Export,6,40413652.52
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Gross Exp.,2,40413652.52
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Gross Imp.,1,38827455.64
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1997,Import,5,38827455.64
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Export,6,44790843.02
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Gross Exp.,2,44790843.02
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Gross Imp.,1,43498158.58
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1998,Import,5,43498158.58
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Export,6,40317891.49
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Gross Exp.,2,40317891.49
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Gross Imp.,1,39211855.89
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,1999,Import,5,39211855.89
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Export,6,44383680.85
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Gross Exp.,2,44383680.85
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Gross Imp.,1,44218745.63
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2000,Import,5,44218745.63
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Export,6,37991478.3
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Gross Exp.,2,37991478.3
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Gross Imp.,1,39790325.88
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2001,Import,5,39790325.88
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Export,6,41559058.4
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Gross Exp.,2,41559058.4
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Gross Imp.,1,42799361.89
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2002,Import,5,42799361.89
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Export,6,51806995.91
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Gross Exp.,2,51806995.91
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Gross Imp.,1,54987345.89
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2003,Import,5,54987345.89
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Export,6,62957719.25
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Gross Exp.,2,62957719.25
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Gross Imp.,1,66303981.97
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2004,Import,5,66303981.97
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Export,6,66599539.48
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Gross Exp.,2,66599539.48
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Gross Imp.,1,71950141.81
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2005,Import,5,71950141.81
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Export,6,77465163.85
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Gross Exp.,2,77465163.85
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Gross Imp.,1,81759990.86
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2006,Import,5,81759990.86
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Export,6,90940616.55
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Gross Exp.,2,90940616.55
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Gross Imp.,1,98612917.58
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2007,Import,5,98612917.58
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Export,6,96550703.38
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Gross Exp.,2,96550703.38
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Gross Imp.,1,107467807.7
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2008,Import,5,107467807.7
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Export,6,66808937.76
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Gross Exp.,2,66808937.76
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Gross Imp.,1,75952805.1
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2009,Import,5,75952805.1
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Export,6,76708421.58
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Gross Exp.,2,76708421.58
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Gross Imp.,1,91378134.52
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2010,Import,5,91378134.52
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Export,6,89298804.43
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Gross Exp.,2,89298804.43
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Gross Imp.,1,111132099
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2011,Import,5,111132099
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Export,6,82911130.15
S2,SWE,Total,Sweden,EU-UK,EU28 - EU members (excl. UK) --- EU,2012,Gross Exp.,2,82911130.15
